env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id
npri-11154-2023-5,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.000197,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-6,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.018,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-7,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.001262,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-8,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.042,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-9,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.000481,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-10,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.000365,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-11,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,81.695002,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-32933-2023-1,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,30.323947,,ON-MAIN-9a34108c,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-12,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,5.888895,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-32933-2023-2,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,2.153357,,ON-MAIN-9a34108c,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-13,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,5.659484,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-32933-2023-3,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,2.114952,,ON-MAIN-9a34108c,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-14,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.035,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-15,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,6.153531,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-16,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,6.5e-05,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11154-2023-17,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.000517,,ON-MAIN-7001a391,,CMP-5f083f16,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-1,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,7.369848,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-2,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.004725,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-3,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.008567,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-4,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.002895,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-5,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.008388,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-6,2023,Air,NA - 10,Emission,Stack Emissions,kg,0.000229,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-7,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.000609,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-8,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,11.275428,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-9,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,0.440843,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-10,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,0.394358,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-11,2023,Air,7446-09-5,Emission,Stack Emissions,tonnes,0.268033,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-12,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,72.973643,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1303-2023-13,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.002712,,BC-MAIN-6b4800fe,,CMP-e35f138c,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-1,2023,Air,208-96-8,Emission,Stack Emissions,kg,7.191,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.30637,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.92009,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-4,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,668.19247,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-5,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.1103,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-6,2023,Air,NA - 05,Emission,Stack Emissions,kg,5.97454,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-7,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.0953,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-8,2023,Air,86-73-7,Emission,Stack Emissions,kg,10.137,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-9,2023,Air,78-83-1,Emission,Stack Emissions,tonnes,0.0252,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-10,2023,Air,NA - 08,Emission,Stack Emissions,kg,77.832271,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-11,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.0049,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-12,2023,Air,NA - 10,Emission,Stack Emissions,kg,0.026276,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-13,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.3119,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-14,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,2521.211404,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-15,2023,Air,NA - P/H,Emission,Stack Emissions,kg,61.3369,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-16,2023,Air,85-01-8,Emission,Stack Emissions,kg,31.905,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-17,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.02043,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-18,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,46.5534,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-19,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,40.9198,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-20,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.1513,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-21,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.2046,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-22,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,57.5641,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-23,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.00016,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-24,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,66.0286,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5448-2023-25,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0286,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-1,2023,Air,NA - 16,Emission,Stack Emissions,tonnes,8.988993,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,15.856,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,2.324,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.01651,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.342,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-2,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.283,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-2,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.143256,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-4,2023,Air,75-15-0,Emission,Stack Emissions,tonnes,16.285677,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-5,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,43.674254,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,69.526,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,20.504871,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-6,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.022666,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-4,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.003313,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-7,2023,Air,NA - 05,Emission,Stack Emissions,kg,72.339,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-5,2023,Air,NA - 05,Emission,Stack Emissions,kg,2.960128,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-8,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,3.015892,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-4,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.917,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-6,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.328063,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-9,2023,Air,78-83-1,Emission,Stack Emissions,tonnes,27.277143,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-10,2023,Air,NA - 08,Emission,Stack Emissions,kg,66.103,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-5,2023,Air,NA - 08,Emission,Stack Emissions,kg,56.777,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-7,2023,Air,NA - 08,Emission,Stack Emissions,kg,1.914041,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-11,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.103641,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-8,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.007669,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-12,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,1.534739,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-9,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.114635,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-13,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,145.462001,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-6,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,175.679,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-10,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,68.55236,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-14,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,43.665512,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-7,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,72.822,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-11,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.044902,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-15,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,26.002891,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-8,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,20.535,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-12,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,2.069229,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-16,2023,Air,NA - 12,Emission,Stack Emissions,kg,30.453,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-9,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.40597,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-13,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.452095,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-14,2023,Air,NA - 13,Emission,Stack Emissions,tonnes,0.000366,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-17,2023,Air,7664-93-9,Emission,Stack Emissions,tonnes,0.000767,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-15,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.009161,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-18,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,78.863731,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-10,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,89.663,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-19,2023,Air,NA - M14,Emission,Stack Emissions,tonnes,14.575681,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-20,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.00491,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-16,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.001269,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1233-2023-21,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.057457,,ON-MAIN-ed85ac94,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-10153-2023-11,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,1.675,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-11588-2023-17,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.005608,,ON-MAIN-fcb287a4,GRP-de097f20,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1941-2023-1,2023,Air,NA - 16,Emission,Stack Emissions,tonnes,10.300651,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1941-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,6.867491,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5656-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,1.76,,ON-MAIN-fefeaee4,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1941-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.095199,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5656-2023-2,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.4035,,ON-MAIN-fefeaee4,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1941-2023-4,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,36.075722,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5656-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,192.691139,,ON-MAIN-fefeaee4,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-1941-2023-5,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.005082,,ON-MAIN-3b3e5365,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
